Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-02-26 00:00:00-05:00,1146.9000244140625,1146.9000244140625,1146.9000244140625,1146.9000244140625,0,0.0,0.0
1999-03-01 00:00:00-05:00,1141.300048828125,1141.300048828125,1141.300048828125,1141.300048828125,0,0.0,0.0
1999-03-02 00:00:00-05:00,1132.4000244140625,1132.4000244140625,1132.4000244140625,1132.4000244140625,0,0.0,0.0
1999-03-03 00:00:00-05:00,1126.5999755859375,1126.5999755859375,1126.5999755859375,1126.5999755859375,0,0.0,0.0
1999-03-04 00:00:00-05:00,1123.5,1123.5,1123.5,1123.5,0,0.0,0.0
1999-03-05 00:00:00-05:00,1131.5,1131.5,1131.5,1131.5,0,0.0,0.0
1999-03-08 00:00:00-05:00,1159.9000244140625,1159.9000244140625,1159.9000244140625,1159.9000244140625,0,0.0,0.0
1999-03-09 00:00:00-05:00,1163.300048828125,1163.300048828125,1163.300048828125,1163.300048828125,0,0.0,0.0
1999-03-10 00:00:00-05:00,1163.300048828125,1163.300048828125,1163.300048828125,1163.300048828125,0,0.0,0.0
1999-03-11 00:00:00-05:00,1175.699951171875,1175.699951171875,1175.699951171875,1175.699951171875,0,0.0,0.0
1999-03-12 00:00:00-05:00,1183.300048828125,1183.300048828125,1183.300048828125,1183.300048828125,0,0.0,0.0
1999-03-15 00:00:00-05:00,1187.0999755859375,1187.0999755859375,1187.0999755859375,1187.0999755859375,0,0.0,0.0
1999-03-16 00:00:00-05:00,1194.800048828125,1194.800048828125,1194.800048828125,1194.800048828125,0,0.0,0.0
1999-03-17 00:00:00-05:00,1197.5999755859375,1197.5999755859375,1197.5999755859375,1197.5999755859375,0,0.0,0.0
1999-03-18 00:00:00-05:00,1195.0,1195.0,1195.0,1195.0,0,0.0,0.0
1999-03-19 00:00:00-05:00,1199.0,1199.0,1199.0,1199.0,0,0.0,0.0
1999-03-22 00:00:00-05:00,1198.5999755859375,1198.5999755859375,1198.5999755859375,1198.5999755859375,0,0.0,0.0
1999-03-23 00:00:00-05:00,1194.0,1194.0,1194.0,1194.0,0,0.0,0.0
1999-03-24 00:00:00-05:00,1169.5999755859375,1169.5999755859375,1169.5999755859375,1169.5999755859375,0,0.0,0.0
1999-03-25 00:00:00-05:00,1166.5999755859375,1166.5999755859375,1166.5999755859375,1166.5999755859375,0,0.0,0.0
1999-03-26 00:00:00-05:00,1183.5999755859375,1183.5999755859375,1183.5999755859375,1183.5999755859375,0,0.0,0.0
1999-03-29 00:00:00-05:00,1174.0999755859375,1174.0999755859375,1174.0999755859375,1174.0999755859375,0,0.0,0.0
1999-03-30 00:00:00-05:00,1192.0999755859375,1192.0999755859375,1192.0999755859375,1192.0999755859375,0,0.0,0.0
1999-03-31 00:00:00-05:00,1188.199951171875,1188.199951171875,1188.199951171875,1188.199951171875,0,0.0,0.0
1999-04-01 00:00:00-05:00,1187.5,1187.5,1187.5,1187.5,0,0.0,0.0
1999-04-05 00:00:00-04:00,1193.5,1193.5,1193.5,1193.5,0,0.0,0.0
1999-04-06 00:00:00-04:00,1204.199951171875,1204.199951171875,1204.199951171875,1204.199951171875,0,0.0,0.0
1999-04-07 00:00:00-04:00,1211.300048828125,1211.300048828125,1211.300048828125,1211.300048828125,0,0.0,0.0
1999-04-08 00:00:00-04:00,1219.699951171875,1219.699951171875,1219.699951171875,1219.699951171875,0,0.0,0.0
1999-04-09 00:00:00-04:00,1233.9000244140625,1233.9000244140625,1233.9000244140625,1233.9000244140625,0,0.0,0.0
1999-04-12 00:00:00-04:00,1235.300048828125,1235.300048828125,1235.300048828125,1235.300048828125,0,0.0,0.0
1999-04-13 00:00:00-04:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0.0
1999-04-14 00:00:00-04:00,1240.4000244140625,1240.4000244140625,1240.4000244140625,1240.4000244140625,0,0.0,0.0
1999-04-15 00:00:00-04:00,1232.5,1232.5,1232.5,1232.5,0,0.0,0.0
1999-04-16 00:00:00-04:00,1223.199951171875,1223.199951171875,1223.199951171875,1223.199951171875,0,0.0,0.0
1999-04-19 00:00:00-04:00,1221.5999755859375,1221.5999755859375,1221.5999755859375,1221.5999755859375,0,0.0,0.0
1999-04-20 00:00:00-04:00,1209.9000244140625,1209.9000244140625,1209.9000244140625,1209.9000244140625,0,0.0,0.0
1999-04-21 00:00:00-04:00,1208.699951171875,1208.699951171875,1208.699951171875,1208.699951171875,0,0.0,0.0
1999-04-22 00:00:00-04:00,1223.300048828125,1223.300048828125,1223.300048828125,1223.300048828125,0,0.0,0.0
1999-04-23 00:00:00-04:00,1236.300048828125,1236.300048828125,1236.300048828125,1236.300048828125,0,0.0,0.0
1999-04-26 00:00:00-04:00,1238.9000244140625,1238.9000244140625,1238.9000244140625,1238.9000244140625,0,0.0,0.0
1999-04-27 00:00:00-04:00,1243.5999755859375,1243.5999755859375,1243.5999755859375,1243.5999755859375,0,0.0,0.0
1999-04-28 00:00:00-04:00,1252.0,1252.0,1252.0,1252.0,0,0.0,0.0
1999-04-29 00:00:00-04:00,1244.9000244140625,1244.9000244140625,1244.9000244140625,1244.9000244140625,0,0.0,0.0
1999-04-30 00:00:00-04:00,1237.0999755859375,1237.0999755859375,1237.0999755859375,1237.0999755859375,0,0.0,0.0
1999-05-03 00:00:00-04:00,1233.0,1233.0,1233.0,1233.0,0,0.0,0.0
1999-05-04 00:00:00-04:00,1242.9000244140625,1242.9000244140625,1242.9000244140625,1242.9000244140625,0,0.0,0.0
1999-05-05 00:00:00-04:00,1232.9000244140625,1232.9000244140625,1232.9000244140625,1232.9000244140625,0,0.0,0.0
1999-05-06 00:00:00-04:00,1236.9000244140625,1236.9000244140625,1236.9000244140625,1236.9000244140625,0,0.0,0.0
1999-05-07 00:00:00-04:00,1236.699951171875,1236.699951171875,1236.699951171875,1236.699951171875,0,0.0,0.0
1999-05-10 00:00:00-04:00,1237.4000244140625,1237.4000244140625,1237.4000244140625,1237.4000244140625,0,0.0,0.0
1999-05-11 00:00:00-04:00,1236.9000244140625,1236.9000244140625,1236.9000244140625,1236.9000244140625,0,0.0,0.0
1999-05-12 00:00:00-04:00,1239.699951171875,1239.699951171875,1239.699951171875,1239.699951171875,0,0.0,0.0
1999-05-13 00:00:00-04:00,1240.0,1240.0,1240.0,1240.0,0,0.0,0.0
1999-05-14 00:00:00-04:00,1241.9000244140625,1241.9000244140625,1241.9000244140625,1241.9000244140625,0,0.0,0.0
1999-05-17 00:00:00-04:00,1220.9000244140625,1220.9000244140625,1220.9000244140625,1220.9000244140625,0,0.0,0.0
1999-05-18 00:00:00-04:00,1210.699951171875,1210.699951171875,1210.699951171875,1210.699951171875,0,0.0,0.0
1999-05-19 00:00:00-04:00,1212.199951171875,1212.199951171875,1212.199951171875,1212.199951171875,0,0.0,0.0
1999-05-20 00:00:00-04:00,1217.5,1217.5,1217.5,1217.5,0,0.0,0.0
1999-05-21 00:00:00-04:00,1218.199951171875,1218.199951171875,1218.199951171875,1218.199951171875,0,0.0,0.0
1999-05-24 00:00:00-04:00,1212.0,1212.0,1212.0,1212.0,0,0.0,0.0
1999-05-25 00:00:00-04:00,1200.0999755859375,1200.0999755859375,1200.0999755859375,1200.0999755859375,0,0.0,0.0
1999-05-26 00:00:00-04:00,1185.300048828125,1185.300048828125,1185.300048828125,1185.300048828125,0,0.0,0.0
1999-05-27 00:00:00-04:00,1191.699951171875,1191.699951171875,1191.699951171875,1191.699951171875,0,0.0,0.0
1999-05-28 00:00:00-04:00,1175.699951171875,1175.699951171875,1175.699951171875,1175.699951171875,0,0.0,0.0
1999-05-31 00:00:00-04:00,1186.4000244140625,1186.4000244140625,1186.4000244140625,1186.4000244140625,0,0.0,0.0
1999-06-01 00:00:00-04:00,1186.699951171875,1186.699951171875,1186.699951171875,1186.699951171875,0,0.0,0.0
1999-06-02 00:00:00-04:00,1186.5999755859375,1186.5999755859375,1186.5999755859375,1186.5999755859375,0,0.0,0.0
1999-06-03 00:00:00-04:00,1188.5,1188.5,1188.5,1188.5,0,0.0,0.0
1999-06-04 00:00:00-04:00,1192.0,1192.0,1192.0,1192.0,0,0.0,0.0
1999-06-07 00:00:00-04:00,1207.699951171875,1207.699951171875,1207.699951171875,1207.699951171875,0,0.0,0.0
1999-06-08 00:00:00-04:00,1215.699951171875,1215.699951171875,1215.699951171875,1215.699951171875,0,0.0,0.0
1999-06-09 00:00:00-04:00,1214.0999755859375,1214.0999755859375,1214.0999755859375,1214.0999755859375,0,0.0,0.0
1999-06-10 00:00:00-04:00,1217.699951171875,1217.699951171875,1217.699951171875,1217.699951171875,0,0.0,0.0
1999-06-11 00:00:00-04:00,1210.0999755859375,1210.0999755859375,1210.0999755859375,1210.0999755859375,0,0.0,0.0
1999-06-14 00:00:00-04:00,1212.300048828125,1212.300048828125,1212.300048828125,1212.300048828125,0,0.0,0.0
1999-06-15 00:00:00-04:00,1205.0999755859375,1205.0999755859375,1205.0999755859375,1205.0999755859375,0,0.0,0.0
1999-06-16 00:00:00-04:00,1209.0999755859375,1209.0999755859375,1209.0999755859375,1209.0999755859375,0,0.0,0.0
1999-06-17 00:00:00-04:00,1224.0,1224.0,1224.0,1224.0,0,0.0,0.0
1999-06-18 00:00:00-04:00,1232.800048828125,1232.800048828125,1232.800048828125,1232.800048828125,0,0.0,0.0
1999-06-21 00:00:00-04:00,1236.0,1236.0,1236.0,1236.0,0,0.0,0.0
1999-06-22 00:00:00-04:00,1241.300048828125,1241.300048828125,1241.300048828125,1241.300048828125,0,0.0,0.0
1999-06-23 00:00:00-04:00,1234.300048828125,1234.300048828125,1234.300048828125,1234.300048828125,0,0.0,0.0
1999-06-24 00:00:00-04:00,1226.0,1226.0,1226.0,1226.0,0,0.0,0.0
1999-06-25 00:00:00-04:00,1214.9000244140625,1214.9000244140625,1214.9000244140625,1214.9000244140625,0,0.0,0.0
1999-06-28 00:00:00-04:00,1217.9000244140625,1217.9000244140625,1217.9000244140625,1217.9000244140625,0,0.0,0.0
1999-06-29 00:00:00-04:00,1224.800048828125,1224.800048828125,1224.800048828125,1224.800048828125,0,0.0,0.0
1999-06-30 00:00:00-04:00,1234.199951171875,1234.199951171875,1234.199951171875,1234.199951171875,0,0.0,0.0
1999-07-01 00:00:00-04:00,1240.699951171875,1240.699951171875,1240.699951171875,1240.699951171875,0,0.0,0.0
1999-07-02 00:00:00-04:00,1255.5999755859375,1255.5999755859375,1255.5999755859375,1255.5999755859375,0,0.0,0.0
1999-07-05 00:00:00-04:00,1264.800048828125,1264.800048828125,1264.800048828125,1264.800048828125,0,0.0,0.0
1999-07-06 00:00:00-04:00,1273.300048828125,1273.300048828125,1273.300048828125,1273.300048828125,0,0.0,0.0
1999-07-07 00:00:00-04:00,1269.699951171875,1269.699951171875,1269.699951171875,1269.699951171875,0,0.0,0.0
1999-07-08 00:00:00-04:00,1267.5,1267.5,1267.5,1267.5,0,0.0,0.0
1999-07-09 00:00:00-04:00,1263.4000244140625,1263.4000244140625,1263.4000244140625,1263.4000244140625,0,0.0,0.0
1999-07-12 00:00:00-04:00,1267.699951171875,1267.699951171875,1267.699951171875,1267.699951171875,0,0.0,0.0
1999-07-13 00:00:00-04:00,1266.5999755859375,1266.5999755859375,1266.5999755859375,1266.5999755859375,0,0.0,0.0
1999-07-14 00:00:00-04:00,1260.5,1260.5,1260.5,1260.5,0,0.0,0.0
1999-07-15 00:00:00-04:00,1267.199951171875,1267.199951171875,1267.199951171875,1267.199951171875,0,0.0,0.0
1999-07-16 00:00:00-04:00,1280.300048828125,1280.300048828125,1280.300048828125,1280.300048828125,0,0.0,0.0
1999-07-19 00:00:00-04:00,1264.800048828125,1264.800048828125,1264.800048828125,1264.800048828125,0,0.0,0.0
1999-07-20 00:00:00-04:00,1276.699951171875,1276.699951171875,1276.699951171875,1276.699951171875,0,0.0,0.0
1999-07-21 00:00:00-04:00,1261.5999755859375,1261.5999755859375,1261.5999755859375,1261.5999755859375,0,0.0,0.0
1999-07-22 00:00:00-04:00,1259.4000244140625,1259.4000244140625,1259.4000244140625,1259.4000244140625,0,0.0,0.0
1999-07-23 00:00:00-04:00,1244.9000244140625,1244.9000244140625,1244.9000244140625,1244.9000244140625,0,0.0,0.0
1999-07-26 00:00:00-04:00,1235.5,1235.5,1235.5,1235.5,0,0.0,0.0
1999-07-27 00:00:00-04:00,1232.300048828125,1232.300048828125,1232.300048828125,1232.300048828125,0,0.0,0.0
1999-07-28 00:00:00-04:00,1240.9000244140625,1240.9000244140625,1240.9000244140625,1240.9000244140625,0,0.0,0.0
1999-07-29 00:00:00-04:00,1267.5,1267.5,1267.5,1267.5,0,0.0,0.0
1999-07-30 00:00:00-04:00,1232.5,1232.5,1232.5,1232.5,0,0.0,0.0
1999-08-02 00:00:00-04:00,1235.699951171875,1235.699951171875,1235.699951171875,1235.699951171875,0,0.0,0.0
1999-08-03 00:00:00-04:00,1232.699951171875,1232.699951171875,1232.699951171875,1232.699951171875,0,0.0,0.0
1999-08-04 00:00:00-04:00,1229.5,1229.5,1229.5,1229.5,0,0.0,0.0
1999-08-05 00:00:00-04:00,1221.800048828125,1221.800048828125,1221.800048828125,1221.800048828125,0,0.0,0.0
1999-08-06 00:00:00-04:00,1215.699951171875,1215.699951171875,1215.699951171875,1215.699951171875,0,0.0,0.0
1999-08-09 00:00:00-04:00,1206.800048828125,1206.800048828125,1206.800048828125,1206.800048828125,0,0.0,0.0
1999-08-10 00:00:00-04:00,1203.800048828125,1203.800048828125,1203.800048828125,1203.800048828125,0,0.0,0.0
1999-08-11 00:00:00-04:00,1191.5,1191.5,1191.5,1191.5,0,0.0,0.0
1999-08-12 00:00:00-04:00,1199.9000244140625,1199.9000244140625,1199.9000244140625,1199.9000244140625,0,0.0,0.0
1999-08-13 00:00:00-04:00,1207.5999755859375,1207.5999755859375,1207.5999755859375,1207.5999755859375,0,0.0,0.0
1999-08-16 00:00:00-04:00,1225.199951171875,1225.199951171875,1225.199951171875,1225.199951171875,0,0.0,0.0
1999-08-17 00:00:00-04:00,1233.0999755859375,1233.0999755859375,1233.0999755859375,1233.0999755859375,0,0.0,0.0
1999-08-18 00:00:00-04:00,1238.199951171875,1238.199951171875,1238.199951171875,1238.199951171875,0,0.0,0.0
1999-08-19 00:00:00-04:00,1236.4000244140625,1236.4000244140625,1236.4000244140625,1236.4000244140625,0,0.0,0.0
1999-08-20 00:00:00-04:00,1231.5,1231.5,1231.5,1231.5,0,0.0,0.0
1999-08-23 00:00:00-04:00,1246.300048828125,1246.300048828125,1246.300048828125,1246.300048828125,0,0.0,0.0
1999-08-24 00:00:00-04:00,1263.800048828125,1263.800048828125,1263.800048828125,1263.800048828125,0,0.0,0.0
1999-08-25 00:00:00-04:00,1262.699951171875,1262.699951171875,1262.699951171875,1262.699951171875,0,0.0,0.0
1999-08-26 00:00:00-04:00,1271.800048828125,1271.800048828125,1271.800048828125,1271.800048828125,0,0.0,0.0
1999-08-27 00:00:00-04:00,1259.300048828125,1259.300048828125,1259.300048828125,1259.300048828125,0,0.0,0.0
1999-08-30 00:00:00-04:00,1253.199951171875,1253.199951171875,1253.199951171875,1253.199951171875,0,0.0,0.0
1999-08-31 00:00:00-04:00,1243.699951171875,1243.699951171875,1243.699951171875,1243.699951171875,0,0.0,0.0
1999-09-01 00:00:00-04:00,1232.0999755859375,1232.0999755859375,1232.0999755859375,1232.0999755859375,0,0.0,0.0
1999-09-02 00:00:00-04:00,1245.5,1245.5,1245.5,1245.5,0,0.0,0.0
1999-09-03 00:00:00-04:00,1238.0,1238.0,1238.0,1238.0,0,0.0,0.0
1999-09-06 00:00:00-04:00,1260.5,1260.5,1260.5,1260.5,0,0.0,0.0
1999-09-07 00:00:00-04:00,1265.5999755859375,1265.5999755859375,1265.5999755859375,1265.5999755859375,0,0.0,0.0
1999-09-08 00:00:00-04:00,1258.699951171875,1258.699951171875,1258.699951171875,1258.699951171875,0,0.0,0.0
1999-09-09 00:00:00-04:00,1255.0,1255.0,1255.0,1255.0,0,0.0,0.0
1999-09-10 00:00:00-04:00,1264.300048828125,1264.300048828125,1264.300048828125,1264.300048828125,0,0.0,0.0
1999-09-13 00:00:00-04:00,1264.0,1264.0,1264.0,1264.0,0,0.0,0.0
1999-09-14 00:00:00-04:00,1259.800048828125,1259.800048828125,1259.800048828125,1259.800048828125,0,0.0,0.0
1999-09-15 00:00:00-04:00,1254.800048828125,1254.800048828125,1254.800048828125,1254.800048828125,0,0.0,0.0
1999-09-16 00:00:00-04:00,1244.0999755859375,1244.0999755859375,1244.0999755859375,1244.0999755859375,0,0.0,0.0
1999-09-17 00:00:00-04:00,1237.5999755859375,1237.5999755859375,1237.5999755859375,1237.5999755859375,0,0.0,0.0
1999-09-20 00:00:00-04:00,1243.9000244140625,1243.9000244140625,1243.9000244140625,1243.9000244140625,0,0.0,0.0
1999-09-21 00:00:00-04:00,1247.9000244140625,1247.9000244140625,1247.9000244140625,1247.9000244140625,0,0.0,0.0
1999-09-22 00:00:00-04:00,1237.0999755859375,1237.0999755859375,1237.0999755859375,1237.0999755859375,0,0.0,0.0
1999-09-23 00:00:00-04:00,1231.300048828125,1231.300048828125,1231.300048828125,1231.300048828125,0,0.0,0.0
1999-09-24 00:00:00-04:00,1217.5999755859375,1217.5999755859375,1217.5999755859375,1217.5999755859375,0,0.0,0.0
1999-09-27 00:00:00-04:00,1207.5,1207.5,1207.5,1207.5,0,0.0,0.0
1999-09-28 00:00:00-04:00,1211.300048828125,1211.300048828125,1211.300048828125,1211.300048828125,0,0.0,0.0
1999-09-29 00:00:00-04:00,1213.199951171875,1213.199951171875,1213.199951171875,1213.199951171875,0,0.0,0.0
1999-09-30 00:00:00-04:00,1205.5999755859375,1205.5999755859375,1205.5999755859375,1205.5999755859375,0,0.0,0.0
1999-10-01 00:00:00-04:00,1218.800048828125,1218.800048828125,1218.800048828125,1218.800048828125,0,0.0,0.0
1999-10-04 00:00:00-04:00,1220.4000244140625,1220.4000244140625,1220.4000244140625,1220.4000244140625,0,0.0,0.0
1999-10-05 00:00:00-04:00,1233.800048828125,1233.800048828125,1233.800048828125,1233.800048828125,0,0.0,0.0
1999-10-06 00:00:00-04:00,1233.4000244140625,1233.4000244140625,1233.4000244140625,1233.4000244140625,0,0.0,0.0
1999-10-07 00:00:00-04:00,1246.9000244140625,1246.9000244140625,1246.9000244140625,1246.9000244140625,0,0.0,0.0
1999-10-08 00:00:00-04:00,1249.5,1249.5,1249.5,1249.5,0,0.0,0.0
1999-10-11 00:00:00-04:00,1255.9000244140625,1255.9000244140625,1255.9000244140625,1255.9000244140625,0,0.0,0.0
1999-10-12 00:00:00-04:00,1257.9000244140625,1257.9000244140625,1257.9000244140625,1257.9000244140625,0,0.0,0.0
1999-10-13 00:00:00-04:00,1246.4000244140625,1246.4000244140625,1246.4000244140625,1246.4000244140625,0,0.0,0.0
1999-10-14 00:00:00-04:00,1225.5999755859375,1225.5999755859375,1225.5999755859375,1225.5999755859375,0,0.0,0.0
1999-10-15 00:00:00-04:00,1226.0999755859375,1226.0999755859375,1226.0999755859375,1226.0999755859375,0,0.0,0.0
1999-10-18 00:00:00-04:00,1203.5,1203.5,1203.5,1203.5,0,0.0,0.0
1999-10-19 00:00:00-04:00,1197.4000244140625,1197.4000244140625,1197.4000244140625,1197.4000244140625,0,0.0,0.0
1999-10-20 00:00:00-04:00,1208.300048828125,1208.300048828125,1208.300048828125,1208.300048828125,0,0.0,0.0
1999-10-21 00:00:00-04:00,1224.0,1224.0,1224.0,1224.0,0,0.0,0.0
1999-10-22 00:00:00-04:00,1221.300048828125,1221.300048828125,1221.300048828125,1221.300048828125,0,0.0,0.0
1999-10-25 00:00:00-04:00,1234.699951171875,1234.699951171875,1234.699951171875,1234.699951171875,0,0.0,0.0
1999-10-26 00:00:00-04:00,1231.300048828125,1231.300048828125,1231.300048828125,1231.300048828125,0,0.0,0.0
1999-10-27 00:00:00-04:00,1228.5999755859375,1228.5999755859375,1228.5999755859375,1228.5999755859375,0,0.0,0.0
1999-10-28 00:00:00-04:00,1230.5999755859375,1230.5999755859375,1230.5999755859375,1230.5999755859375,0,0.0,0.0
1999-10-29 00:00:00-04:00,1257.300048828125,1257.300048828125,1257.300048828125,1257.300048828125,0,0.0,0.0
1999-11-01 00:00:00-05:00,1280.9000244140625,1280.9000244140625,1280.9000244140625,1280.9000244140625,0,0.0,0.0
1999-11-02 00:00:00-05:00,1276.300048828125,1276.300048828125,1276.300048828125,1276.300048828125,0,0.0,0.0
1999-11-03 00:00:00-05:00,1273.5,1273.5,1273.5,1273.5,0,0.0,0.0
1999-11-04 00:00:00-05:00,1276.9000244140625,1276.9000244140625,1276.9000244140625,1276.9000244140625,0,0.0,0.0
1999-11-05 00:00:00-05:00,1286.199951171875,1286.199951171875,1286.199951171875,1286.199951171875,0,0.0,0.0
1999-11-08 00:00:00-05:00,1286.9000244140625,1286.9000244140625,1286.9000244140625,1286.9000244140625,0,0.0,0.0
1999-11-09 00:00:00-05:00,1288.699951171875,1288.699951171875,1288.699951171875,1288.699951171875,0,0.0,0.0
1999-11-10 00:00:00-05:00,1286.5999755859375,1286.5999755859375,1286.5999755859375,1286.5999755859375,0,0.0,0.0
1999-11-11 00:00:00-05:00,1296.300048828125,1296.300048828125,1296.300048828125,1296.300048828125,0,0.0,0.0
1999-11-12 00:00:00-05:00,1303.9000244140625,1303.9000244140625,1303.9000244140625,1303.9000244140625,0,0.0,0.0
1999-11-15 00:00:00-05:00,1308.0999755859375,1308.0999755859375,1308.0999755859375,1308.0999755859375,0,0.0,0.0
1999-11-16 00:00:00-05:00,1310.4000244140625,1310.4000244140625,1310.4000244140625,1310.4000244140625,0,0.0,0.0
1999-11-17 00:00:00-05:00,1322.9000244140625,1322.9000244140625,1322.9000244140625,1322.9000244140625,0,0.0,0.0
1999-11-18 00:00:00-05:00,1323.300048828125,1323.300048828125,1323.300048828125,1323.300048828125,0,0.0,0.0
1999-11-19 00:00:00-05:00,1333.9000244140625,1333.9000244140625,1333.9000244140625,1333.9000244140625,0,0.0,0.0
1999-11-22 00:00:00-05:00,1332.699951171875,1332.699951171875,1332.699951171875,1332.699951171875,0,0.0,0.0
1999-11-23 00:00:00-05:00,1333.0999755859375,1333.0999755859375,1333.0999755859375,1333.0999755859375,0,0.0,0.0
1999-11-24 00:00:00-05:00,1329.0999755859375,1329.0999755859375,1329.0999755859375,1329.0999755859375,0,0.0,0.0
1999-11-25 00:00:00-05:00,1330.199951171875,1330.199951171875,1330.199951171875,1330.199951171875,0,0.0,0.0
1999-11-26 00:00:00-05:00,1336.9000244140625,1336.9000244140625,1336.9000244140625,1336.9000244140625,0,0.0,0.0
1999-11-29 00:00:00-05:00,1341.699951171875,1341.699951171875,1341.699951171875,1341.699951171875,0,0.0,0.0
1999-11-30 00:00:00-05:00,1336.0,1336.0,1336.0,1336.0,0,0.0,0.0
1999-12-01 00:00:00-05:00,1315.5999755859375,1315.5999755859375,1315.5999755859375,1315.5999755859375,0,0.0,0.0
1999-12-02 00:00:00-05:00,1324.300048828125,1324.300048828125,1324.300048828125,1324.300048828125,0,0.0,0.0
1999-12-03 00:00:00-05:00,1330.0999755859375,1330.0999755859375,1330.0999755859375,1330.0999755859375,0,0.0,0.0
